G1-01-174,It is March 10 today.,今日は3月10日です。,5
G1-01-175,It is the last day of the month.,今日は月の最後の日です。,8
G1-01-176,It is a beautiful day.,いい天気です。,5
G1-01-177,It is dark outside already.,外はもう暗いです。,5
G1-01-178,It is getting cold.,だんだん寒くなってきています。,4
G1-01-179,It is a busy Monday morning.,忙しい月曜の朝です。,6
G1-01-180,It is a quiet Sunday afternoon.,静かな日曜の午後です。,6
G1-01-181,This is my notebook.,これは私のノートです。,4
G1-01-182,That is our classroom.,あれは私たちの教室です。,4
G1-01-183,These are my keys.,これらは私の鍵です。,4
G1-01-184,Those are Noah's shoes.,あれらはノアのくつです。,4
G1-01-185,This is Emma's desk.,これはエマの机です。,4
G1-01-186,That is the new student.,あの人が新しい生徒です。,5
G1-01-187,These are your gloves.,これらはあなたの手袋です。,4
G1-01-188,Those are our lunch boxes.,あれらは私たちのお弁当箱です。,5
G1-01-189,This is our train.,これは私たちの乗る電車です。,4
G1-01-190,That is the school gate.,あれが学校の門です。,5
G1-01-191,These are the answers.,これらが答えです。,4
G1-01-192,Those are my grandparents.,あの人たちは私の祖父母です。,4
G1-01-193,This is a map of Australia.,これはオーストラリアの地図です。,6
G1-01-194,That is the music room.,あれが音楽室です。,5
G1-01-195,These are today's worksheets.,これらは今日のプリントです。,4
G1-01-196,Those are the players from our school.,あの人たちは私たちの学校の選手です。,7
G1-01-197,This is my stop.,ここが私の降りる所です。,4
G1-01-198,That is the picture from our trip.,あれは私たちの旅行の写真です。,7
G1-01-199,These are the books for class.,これらは授業で使う本です。,6
G1-01-200,Those are the lights in the gym.,あれらは体育館のライトです。,7
G1-01-201,This is the key to my bike.,これは私の自転車の鍵です。,7
G1-01-202,That is my seat by the window.,あれが窓側の私の席です。,7
G1-01-203,These are the cups for our guests.,これらはお客さん用のカップです。,7
G1-01-204,Those are Emma's pictures on the wall.,あれらは壁にあるエマの絵です。,7
G1-01-205,This is the train for the airport.,これは空港へ行く電車です。,7
G1-01-206,That is the boy from my class.,あの子が私のクラスの男の子です。,7
G1-01-207,These are the shoes for indoor use.,これらは上履きです。,7
G1-01-208,Those are the clouds over the mountain.,あれらは山の上の雲です。,7
G1-01-209,This is the page for today.,これが今日のページです。,6
G1-01-210,That is the house with the blue roof.,あれが青い屋根の家です。,8
G1-02-001,I get up at six.,私は6時に起きます。,5
G1-02-002,I open the window every morning.,私は毎朝、窓を開けます。,6
G1-02-003,My father makes coffee at home.,父は家でコーヒーを入れます。,6
G1-02-004,We eat dinner together.,私たちは一緒に夕食を食べます。,4
G1-02-005,I walk to the station.,私は駅まで歩きます。,5
G1-02-006,Emma reads the news after breakfast.,エマは朝食のあとにニュースを読みます。,6
G1-02-007,Noah checks his bag every night.,ノアは毎晩、かばんの中を確かめます。,6
G1-02-008,I brush my teeth after lunch.,私は昼食のあとに歯をみがきます。,6
G1-02-009,She writes in her diary before bed.,彼女は寝る前に日記を書きます。,7
G1-02-010,He takes a bus to work.,彼はバスで仕事に行きます。,6
G1-02-011,They visit their grandmother on Sundays.,彼らは日曜日に祖母をたずねます。,6
G1-02-012,I call my parents on weekends.,私は週末に両親に電話します。,6
G1-02-013,We listen to the radio in the kitchen.,私たちは台所でラジオを聞きます。,8
G1-02-014,My brother waters the plants every day.,兄は毎日、植物に水をやります。,7
G1-02-015,I feed my dog in the morning.,私は朝、犬にえさをあげます。,7
G1-02-016,Emma wears a hat on sunny days.,エマは晴れの日には帽子をかぶります。,7
G1-02-017,Noah keeps his keys in this box.,ノアは鍵をこの箱に入れておきます。,7
G1-02-018,I wash my face before breakfast.,私は朝食の前に顔を洗います。,6
G1-02-019,She drinks water after her walk.,彼女は散歩のあとに水を飲みます。,6
G1-02-020,He stretches every evening.,彼は毎晩ストレッチをします。,4
G1-02-021,We watch the stars at night.,私たちは夜に星を見ます。,6
G1-02-022,I review my notes after dinner.,私は夕食のあとにノートを見直します。,6
G1-02-023,My mother writes a shopping list every Friday.,母は毎週金曜日に買い物リストを書きます。,8
G1-02-024,They leave home at seven.,彼らは7時に家を出ます。,5
G1-02-025,I take a shower at night.,私は夜にシャワーを浴びます。,6
G1-02-026,Emma practices the piano after school.,エマは放課後にピアノの練習をします。,6
G1-02-027,Noah cleans his desk every Saturday.,ノアは毎週土曜日に机をそうじします。,6
G1-02-028,We eat bread for breakfast.,私たちは朝食にパンを食べます。,5
G1-02-029,I turn off the light at eleven.,私は11時に電気を消します。,7
G1-02-030,He saves some money every month.,彼は毎月、少しお金を貯めます。,6
G1-02-031,I study math after school.,私は放課後に数学を勉強します。,5
G1-02-032,We take notes in science class.,私たちは理科の授業でノートを取ります。,6
G1-02-033,He reads a story in the library.,彼は図書室で物語を読みます。,7
G1-02-034,She writes her answers in pencil.,彼女はえんぴつで答えを書きます。,6
G1-02-035,Noah asks the teacher a question.,ノアは先生に質問をします。,6
G1-02-036,Emma shows her picture to the class.,エマはクラスのみんなに絵を見せます。,7
G1-02-037,I bring my notebook to school.,私はノートを学校に持っていきます。,6
G1-02-038,We practice the new words together.,私たちは新しい単語をいっしょに練習します。,6
G1-02-039,He checks his schedule every morning.,彼は毎朝、時間割を確かめます。,6
G1-02-040,She hands in her report on Friday.,彼女は金曜日にレポートを提出します。,7
G1-02-041,I open my textbook in class.,私は授業で教科書を開きます。,6
G1-02-042,They listen to the teacher carefully.,彼らは先生の話をよく聞きます。,6
G1-02-043,My brother solves difficult problems.,兄は難しい問題を解きます。,5
G1-02-044,We borrow books from the library.,私たちは図書室で本を借ります。,6
G1-02-045,I review the lesson at home.,私は家で授業の内容を復習します。,6
G1-02-046,Emma uses a ruler in geometry class.,エマは図形の授業で定規を使います。,7
G1-02-047,Noah joins the school band.,ノアは学校のバンドに入ります。,5
G1-02-048,She copies the sentence on the board.,彼女は黒板の文を書き写します。,7
G1-02-049,He remembers new kanji quickly.,彼は新しい漢字をすぐに覚えます。,5
G1-02-050,I look for my worksheet in my bag.,私はかばんの中からプリントを探します。,8
G1-02-051,We talk about the book in class.,私たちは授業でその本について話します。,7
G1-02-052,She finishes her homework before dinner.,彼女は夕食の前に宿題を終えます。,6
G1-02-053,He studies for the test at night.,彼は夜にテスト勉強をします。,7
G1-02-054,I erase my mistake and try again.,私はまちがいを消して、もう一度やります。,7
G1-02-055,They carry their art projects carefully.,彼らは作品をていねいに運びます。,6
G1-02-056,Emma chooses a book for her report.,エマはレポート用の本を選びます。,7
G1-02-057,Noah answers the first question.,ノアは最初の質問に答えます。,5
G1-02-058,We share one dictionary at the desk.,私たちは机で辞書を1冊いっしょに使います。,7
G1-02-059,I clean my desk after class.,私は授業のあとに机を片づけます。,6
G1-02-060,She studies history on the school bus.,彼女はスクールバスで歴史を勉強します。,7
G1-02-061,I make my bed every morning.,私は毎朝、ベッドを整えます。,6
G1-02-062,She washes the dishes after dinner.,彼女は夕食のあとに皿を洗います。,6
G1-02-063,He folds his clothes neatly.,彼は服をきちんとたたみます。,5
G1-02-064,We set the table before lunch.,私たちは昼食の前に食卓を整えます。,6
G1-02-065,I put my shoes by the door.,私はくつをドアのそばに置きます。,7
G1-02-066,Emma hangs her towel in the bathroom.,エマはタオルを浴室にかけます。,7
G1-02-067,Noah carries the boxes to the room.,ノアは箱を部屋まで運びます。,7
G1-02-068,She puts the clean plates on the shelf.,彼女はきれいな皿を棚にしまいます。,8
G1-02-069,She brushes her hair in front of the mirror.,彼女は鏡の前で髪をとかします。,9
G1-02-070,He changes his shirt after soccer practice.,彼はサッカーの練習のあとにシャツを着替えます。,7
G1-02-071,We keep our cups in this cabinet.,私たちはコップをこの戸棚にしまいます。,7
G1-02-072,I help my mother in the kitchen.,私は台所で母を手伝います。,7
G1-02-073,My sister waters the flowers on the balcony.,姉はベランダで花に水をやります。,8
G1-02-074,They clear the table after the meal.,彼らは食事のあとにテーブルを片づけます。,7
G1-02-075,I pack my bag before bed.,私は寝る前にかばんをまとめます。,6
G1-02-076,Emma dries her glass with a cloth.,エマはコップをふきんでふきます。,7
G1-02-077,Noah gets his blanket ready before bed.,ノアは寝る前に毛布を整えます。,7
G1-02-078,I tie my shoelaces at the door.,私は玄関でくつひもを結びます。,7
G1-02-079,I wash my hands before breakfast.,私は朝食の前に手を洗います。,6
G1-02-080,He sweeps the floor in the hall.,彼はろうかの床をはきます。,7
G1-02-081,We store rice in a large container.,私たちは米を大きな容器に入れておきます。,7
G1-02-082,"At night, I choose my clothes for tomorrow.",私は夜、明日の服を選びます。,8
G1-02-083,My father repairs small things at home.,父は家でちょっとした物を直します。,7
G1-02-084,They move the chairs back after cleaning.,彼らはそうじのあとにいすを元に戻します。,7
G1-02-085,I button my coat before I go out.,私は出かける前にコートのボタンを留めます。,8
G1-02-086,Emma prepares lunch for her brother.,エマは弟のために昼食を用意します。,6
G1-02-087,Noah wipes the window with paper towels.,ノアはペーパータオルで窓をふきます。,7
G1-02-088,I return the scissors to the drawer.,私ははさみを引き出しに戻します。,7
G1-02-089,She sorts the laundry by color.,彼女は洗たく物を色ごとに分けます。,6
G1-02-090,He covers the food with a lid.,彼は食べ物にふたをします。,7
G1-02-091,I leave home at seven thirty.,私は7時半に家を出ます。,6
G1-02-092,She walks across the bridge to the station.,彼女は橋を渡って駅まで歩きます。,8
G1-02-093,He gets on the bus near the park.,彼は公園の近くでバスに乗ります。,8
G1-02-094,We turn left at the next corner.,私たちは次の角を左に曲がります。,7
G1-02-095,I ride my bike to the bakery.,私はパン屋まで自転車で行きます。,7
G1-02-096,Emma comes to the community center by train.,エマは電車でコミュニティセンターに来ます。,8
G1-02-097,Noah goes through the gate with his friends.,ノアは友だちといっしょに門を通ります。,8
G1-02-098,I stop at the mailbox on my way home.,私は帰り道にポストのところで立ち止まります。,9
G1-02-099,She returns to the hotel before sunset.,彼女は日が沈む前にホテルに戻ります。,7
G1-02-100,He enters the museum with his ticket.,彼はチケットを持って博物館に入ります。,7
G1-02-101,We cross the street at the light.,私たちは信号のところで道を渡ります。,7
G1-02-102,I head for the library after lunch.,私は昼食のあと図書館へ向かいます。,7
G1-02-103,My father drops me off near the shop.,父は店の近くで私を降ろします。,8
G1-02-104,They pass the bank and walk straight.,彼らは銀行の前を通って、まっすぐ歩きます。,7
G1-02-105,I catch the early train on Mondays.,私は月曜日には早い電車に乗ります。,7
G1-02-106,Emma heads back home before dinner.,エマは夕食の前に家へ戻ります。,6
G1-02-107,Noah follows this road to the beach.,ノアはこの道をたどって海へ行きます。,7
G1-02-108,I get off the train at the last stop.,私は終点で電車を降ります。,9
G1-02-109,She stops by the flower shop after work.,彼女は仕事のあと花屋に立ち寄ります。,8
G1-02-110,He walks along the river in the evening.,彼は夕方に川沿いを歩きます。,8
G1-02-111,We move to the back of the bus.,私たちはバスの後ろのほうへ移動します。,8
G1-02-112,I go out with my umbrella on rainy days.,私は雨の日には傘を持って出かけます。,9
G1-02-113,My mother picks up my sister at five.,母は5時に妹を迎えに行きます。,8
G1-02-114,They step into the elevator quietly.,彼らは静かにエレベーターに乗り込みます。,6
G1-02-115,I walk around the market with my aunt.,私はおばと市場を歩いて回ります。,8
G1-02-116,Emma leaves the café after a short break.,エマは少し休んだあとカフェを出ます。,8
G1-02-117,Noah gets to the bus stop just in time.,ノアはちょうど間に合ってバス停に着きます。,9
G1-02-118,I carry my bag up the stairs.,私はかばんを持って階段を上がります。,7
G1-02-119,She takes the subway to the stadium.,彼女は地下鉄でスタジアムへ行きます。,7
G1-02-120,He heads home before it gets dark.,彼は暗くなる前に家へ向かいます。,7
G1-02-121,I have a small notebook in my bag.,私はかばんに小さなノートを入れています。,8
G1-02-122,She uses this key to open the back door.,彼女は裏口を開けるのにこの鍵を使います。,9
G1-02-123,He carries a map in his pocket.,彼はポケットに地図を入れて持ち歩きます。,7
G1-02-124,We keep extra chopsticks in this drawer.,私たちは予備のはしをこの引き出しにしまっています。,7
G1-02-125,I need my glasses for this book.,私はこの本を読むのにめがねがいります。,7
G1-02-126,Emma borrows a pen from her friend.,エマは友だちからペンを借ります。,7
G1-02-127,Noah lends his bike to his brother.,ノアは弟に自転車を貸します。,7
G1-02-128,I use a timer in the kitchen.,私は台所でタイマーを使います。,7
G1-02-129,She brings her camera on every trip.,彼女は旅行のたびにカメラを持っていきます。,7
G1-02-130,He keeps his coins in a blue jar.,彼はコインを青いびんに入れておきます。,8
G1-02-131,We share one tablet at home.,私たちは家でタブレットを1台いっしょに使います。,6
G1-02-132,I carry my student card every day.,私は毎日、生徒証を持ち歩きます。,7
G1-02-133,My mother uses this pan for eggs.,母は卵料理にこのフライパンを使います。,7
G1-02-134,They store winter coats in that closet.,彼らは冬のコートをあのクローゼットにしまいます。,7
G1-02-135,I keep my lunch money in this wallet.,私は昼食代をこの財布に入れています。,8
G1-02-136,Emma needs a dictionary for her homework.,エマは宿題に辞書がいります。,7
G1-02-137,Noah takes his umbrella to school.,ノアは学校に傘を持っていきます。,6
G1-02-138,She uses my ruler for her chart.,彼女は図を書くのに私の定規を使います。,7
G1-02-139,He carries two bags from the store.,彼は店から袋を2つ持って帰ります。,7
G1-02-140,We keep fresh towels in the basket.,私たちは新しいタオルをかごに入れておきます。,7
G1-02-141,I borrow my sister's scissors sometimes.,私はときどき姉のはさみを借ります。,6
G1-02-142,My father uses a flashlight at night.,父は夜に懐中電灯を使います。,7
G1-02-143,They take blankets for the picnic.,彼らはピクニックに毛布を持っていきます。,6
G1-02-144,I keep your book in my room.,私はあなたの本を自分の部屋に置いています。,7
G1-02-145,Emma keeps her hair ties in a small box.,エマはヘアゴムを小さな箱にしまっています。,9
G1-02-146,Noah keeps his watch in his bag during P.E. class.,ノアは体育の授業中、腕時計をかばんにしまいます。,11
G1-02-147,She lends me her yellow raincoat.,彼女は私に黄色いレインコートを貸します。,6
G1-02-148,He needs a clean towel after practice.,彼は練習のあとにきれいなタオルがいります。,7
G1-02-149,We bring our own cups to the park.,私たちは公園に自分たちのコップを持っていきます。,8
G1-02-150,I put my passport in a safe place.,私はパスポートを安全な場所にしまいます。,8
G1-02-151,I like warm milk in winter.,私は冬に温かいミルクが好きです。,6
G1-02-152,She doesn't like spicy food.,彼女はからい食べ物が好きではありません。,5
G1-02-153,We want fruit for dessert.,私たちはデザートにフルーツがほしいです。,5
G1-02-154,I choose the early bus.,私は早い方のバスを選びます。,5
G1-02-155,He wants chopsticks for this meal.,彼はこの食事には箸がほしいです。,6
G1-02-156,Emma chooses a hat for the trip.,エマは旅行用の帽子を選びます。,7
G1-02-157,Noah likes cold juice on hot days.,ノアは暑い日に冷たいジュースが好きです。,7
G1-02-158,I choose a seat near the front on the bus.,私はバスでは前のほうの席を選びます。,10
G1-02-159,They don't like long lines.,彼らは長い列は好きではありません。,5
G1-02-160,She picks the red shirt for the party.,彼女はパーティーに赤いシャツを選びます。,8
G1-02-161,I want noodles for lunch today.,私は今日の昼ごはんに麺がほしいです。,6
G1-02-162,He chooses the short path.,彼は短い道を選びます。,5
G1-02-163,Emma doesn't like loud music.,エマはうるさい音楽は好きではありません。,5
G1-02-164,We need a small table for four.,私たちは4人がけの小さなテーブルがいります。,7
G1-02-165,I don't like cold drinks at night.,私は夜に冷たい飲み物は好きではありません。,7
G1-02-166,Emma chooses the black umbrella.,エマは黒い傘を選びます。,5
G1-02-167,He likes the new teacher.,彼は新しい先生が好きです。,5
G1-02-168,I pick the fish for dinner.,私は夕食に魚を選びます。,6
G1-02-169,She uses the back door when it rains.,彼女は雨の日は裏口を使います。,8
G1-02-170,Noah chooses soup for dinner.,ノアは夕食にスープを選びます。,5
G1-02-171,I help my grandfather on Sundays.,私は日曜日に祖父を手伝います。,6
G1-02-172,She shows her new watch to her friend.,彼女は新しい時計を友だちに見せます。,8
G1-02-173,He asks me my name.,彼は私の名前をたずねます。,5
G1-02-174,We thank our teacher after class.,私たちは授業のあとに先生にお礼を言います。,6
G1-02-175,I call my cousin after dinner.,私は夕食のあとにいとこに電話します。,6
G1-02-176,Emma sends a birthday card to Noah.,エマはノアに誕生日カードを送ります。,7
G1-02-177,Noah answers my question with a smile.,ノアは笑顔で私の質問に答えます。,7
G1-02-178,I welcome my guests at the door.,私は玄関でお客さんを迎えます。,7
G1-02-179,She introduces her brother to us.,彼女は弟を私たちに紹介します。,6
G1-02-180,He waits for his friend after practice.,彼は練習のあとに友だちを待ちます。,7
G1-02-181,We visit our aunt in the afternoon.,私たちは午後におばをたずねます。,7
G1-02-182,I pass the salt to my father.,私は父に塩を取って渡します。,7
G1-02-183,My mother joins us for lunch.,母は私たちといっしょに昼食をとります。,6
G1-02-184,They invite me to the game.,彼らは私をその試合に誘います。,6
G1-02-185,I tell my sister the good news.,私は姉にそのうれしい知らせを伝えます。,7
G1-02-186,Emma brings soup to her grandmother.,エマは祖母にスープを持っていきます。,6
G1-02-187,Noah shares his cookies with his friend.,ノアはクッキーを友だちと分けます。,7
G1-02-188,I ask the clerk for a bag.,私は店員に袋をお願いします。,7
G1-02-189,She thanks her mother for the gift.,彼女はプレゼントをくれた母にお礼を言います。,7
G1-02-190,He teaches me this card game.,彼は私にこのカードゲームを教えます。,6
G1-02-191,We greet our neighbors every morning.,私たちは毎朝、近所の人たちにあいさつします。,6
G1-02-192,I meet my uncle at the station.,私は駅でおじに会います。,7
G1-02-193,My brother carries the bags for my grandmother.,兄は祖母のために荷物を持ちます。,8
G1-02-194,They answer the phone at once.,彼らはすぐに電話に出ます。,6
G1-02-195,I write a note to my teacher.,私は先生にメモを書きます。,7
